Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;7;;2;1;;0;B;1;Acapulco;165;;1980
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;8;;2;1;;0;A;1;Longfellow serenade;202;;1974
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;8;;2;1;;0;B;1;Rosemary's wine;160;;1974
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;9;;2;1;;0;A;1;Porcupine pie;124;;1972
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;9;;2;1;;0;B;1;Play me;229;;1972
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;10;;2;1;;0;A;1;Désirée;199;;1977
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;10;;2;1;;0;B;1;Once in a while;214;;1977
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;11;;2;1;;0;A;1;Yesterday's songs;168;;1981
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;11;;2;1;;0;B;1;Guitar heaven;213;;1981
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;12;;2;1;;0;A;1;The dancing bumble bee;293;;1979
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;12;;2;1;;0;B;1;Remember me;302;;1979
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;13;;2;1;;0;A;1;I'm alive;227;;1982
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;13;;2;1;;0;B;1;Lost among the stars;234;;1982
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;14;;2;1;;0;A;1;September morn';220;;1979
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;14;;2;1;;0;B;1;I'm a believer;141;;1979
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;15;;2;1;;0;A;1;If you know what I mean;221;;1976
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;15;;2;1;;0;B;1;Street life;179;;1976
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;16;;2;1;;0;A;1;Walk on water;184;;1972
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;16;;2;1;;0;B;1;High rolling man;155;;1972
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;17;;2;1;;0;A;1;That kind;198;;1979
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;17;;2;1;;0;B;1;Jazz time;279;;1979
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;18;;2;2;;0;A;1;Holly holy;267;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;18;;2;2;;0;B;1;Hurtin' you don't come easy;152;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;19;;2;1;;0;A;1;Holiday inn blues;195;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;19;;2;1;;0;B;1;Brooklin roads;206;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;20;;2;1;;0;A;1;Solitary man;148;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;20;;2;1;;0;B;1;The time is now;190;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;21;;2;1;;0;A;1;Sweet Caroline;170;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;21;;2;1;;0;B;1;Dig in;161;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;22;;2;1;;0;A;1;Kentucky woman;154;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;22;;2;1;;0;B;1;The time is now;190;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;23;;2;1;;0;A;1;Cracklin' Rosie;167;;
Singles;DIAMOND Neil;;;;;;;;;;;0;;;1;;true;;false;23;;2;1;;0;B;1;Lordy;215;;
Singles;DIETRICH Marlene;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Blowin' in the wind;0;;1965
Singles;DIETRICH Marlene;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Where have all the flowers gone ?;0;;1965
Singles;DION;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;The wanderer;160;;1961
Singles;DION;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Little Diane;156;;1961
Singles;DION;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;The wanderer;160;;1961
Singles;DION;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Lovers who wander;136;;1962
Singles;DION;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;A;1;Runaround Sue;160;;
Singles;DION;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;B;1;Runaway girl;157;;
Singles;DIRE STRAITS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Lady Writer;0;;1979
Singles;DIRE STRAITS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Where do you think you're going;0;;1979
Singles;DISCO CONNECTION;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Rock your baby;195;;1974
Singles;DISCO CONNECTION;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Rock your baby;170;;1974
Singles;DO IMPERIO Jorginho;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Dinheiro vem, dinheiro vai;150;;1975
Singles;DO IMPERIO Jorginho;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Na beira do mar;155;;1975
Singles;DOLCE Joe;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Shaddap you face;190;;1981
Singles;DOLCE Joe;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Ain't in no hurry;170;;1981
Singles;DOLLIE DE LUXE;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Queen of the night;169;;1985
Singles;DOLLIE DE LUXE;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;On top again;203;;1985
Single;DOMINO Fats;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Jambalaya;142;;1976
Single;DOMINO Fats;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Blueberry hill;141;;1976
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;Moon rock;178;;1975
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Salvation stomp;193;;1975
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;2;;2;1;;0;A;1;Colours;163;;1975
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;2;;2;1;;0;B;1;Hey Gyp;189;;1975
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;3;;2;1;;0;A;1;Hurdy gurdy man;195;;1968
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;3;;2;1;;0;B;1;Teen angel;136;;1968
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;4;;2;1;;0;A;1;Mellow yellow;222;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;4;;2;1;;0;B;1;Sunny south Kensington;228;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;5;;2;1;;0;A;1;Lalena;172;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;5;;2;1;;0;B;1;Aye my love;105;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;6;;2;1;;0;A;1;Celia of the seals;180;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;6;;2;1;;0;B;1;The song of the wandering aengus;235;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;7;;2;1;;0;A;1;Riki tiki tavi;176;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;7;;2;1;;0;B;1;Roots of oak;302;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;8;;2;1;;0;A;1;Mee Mee I love you;165;;1980
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;8;;2;1;;0;B;1;The heights of Alma;225;;1980
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;9;;2;1;;0;A;1;I like you;0;;1973
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;9;;2;1;;0;B;1;Earth sign man;0;;1973
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;10;;2;1;;0;A;1;There is a mountain;158;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;10;;2;1;;0;B;1;Sand and foam;197;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;11;;2;1;;0;A;1;Rock 'n roll with me;220;;1974
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;11;;2;1;;0;B;1;The divine daze of deathless delight;242;;1974
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;12;;2;1;;0;A;1;Sailing homeward;0;;1973
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;12;;2;1;;0;B;1;Yellow star;0;;1973
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;13;;2;1;;0;A;1;Barabajagal;210;;1969
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;13;;2;1;;0;B;1;Trudi;145;;1969
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;14;;2;1;;0;A;1;Sunshine superman;190;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;14;;2;1;;0;B;1;The trip;270;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;15;;2;1;;0;A;1;Jennifer Juniper;160;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;15;;2;1;;0;B;1;Poor cow;176;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;16;;2;1;;0;A;1;Maria Magenta;130;;1973
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;16;;2;1;;0;B;1;The intergalactic laxative;170;;1973
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;17;;2;1;;0;A;1;Atlantis;0;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;17;;2;1;;0;B;1;To Susan on the west coast waiting;0;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;18;;2;1;;0;A;1;Catch the wind;138;;
Singles;Donovan;;;;;;;;;;;0;;;;;true;;false;18;;2;1;;0;B;1;Universal soldier;132;;
4 titres;DONOVAN;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Epistle to Dippy;0;;
4 titres;DONOVAN;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;2;Three king fishers;0;;
4 titres;DONOVAN;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Guinevere;0;;
4 titres;DONOVAN;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;2;Preachin' love;0;;
Singles;DOORS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Light my fire;175;;1967
Singles;DOORS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;People are strange;130;;1967
Singles;DOORS (THE);;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;Hello, I love you, won't you tell me your name ?;133;;1968
Singles;DOORS (THE);;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Love street;170;;1968
Singles;DOUBLE;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;The captain of her heart;239;;1985
Singles;DOUBLE;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Your prayer takes me off;244;;1985
Singles;DOUGLAS Carl;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Kung Fu fighting;196;;1974
Singles;DOUGLAS Carl;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Gamblin' man;183;;1974
Singles;DOUGLAS Carol;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;A hurricane is coming tonite;152;;1975
Singles;DOUGLAS Carol;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;I feel in love with love;173;;1975
Singles;DOUGLAS Carol;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;You're not so hot;212;;1982
Singles;DOUGLAS Carol;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Party nights;230;;1982
Singles;DREAMERS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Midnight blue;230;;1982
Singles;DREAMERS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Messenger;230;;1982
Singles;Dreu Gilles;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;Alouette alouette;200;;1989
Singles;Dreu Gilles;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Alouette alouette;215;;1989
Singles;Dreu Gilles;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;A;1;Alouette;0;;1968
Singles;Dreu Gilles;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;B;1;L'homme qui vola les étoiles;0;;1968
Singles;DRIFTERS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Kissin' in the back row of the movies;0;;1974
Singles;DRIFTERS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;I'm feeling sad;0;;1973
Singles;DRISCOLL Julie / AUGER Brian;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Tramp;185;;
Singles;DRISCOLL Julie / AUGER Brian;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Break it up;174;;
Singles;DRISCOLL Julie / AUGER Brian;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;Save me;150;;
Singles;DRISCOLL Julie / AUGER Brian;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Save me;103;;
Singles;DRISCOLL Julie / AUGER Brian;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;A;1;Season of the witch;239;;
Singles;DRISCOLL Julie / AUGER Brian;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;B;1;Season of the witch;221;;
Singles;DRUPI;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Sereno e'...;240;;1975
Singles;DRUPI;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;In barca;212;;1975
Singles;DRUPI;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;Vado via;238;;1973
Singles;DRUPI;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Segui me;240;;1973
Singles;Dulac Maurice/ Mille Marianne;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;Dis à ton fils;0;;
Singles;Dulac Maurice/ Mille Marianne;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Les bambous;0;;
Singles;DUMMER John;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Nine by nine;195;;
Singles;DUMMER John;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Move me, don't leave me;119;;
Singles;DUMONT Charles;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Une chanson;165;;1977
Singles;DUMONT Charles;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Il est 4 h du matin;165;;1977
Singles;DUMONT Charles;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;Le fils prodigue;260;;
Singles;DUMONT Charles;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Ta cigarette après l'amour;184;;
Singles;DUMONT Charles;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;A;1;Des grives aux loups;172;;1984
Singles;DUMONT Charles;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;B;1;Un peu d'enfance;166;;1984
Singles;DURAN DURAN;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;A view to a kill;215;;1985
Singles;DURAN DURAN;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;A view to a kill;148;;1985
Singles;DURAN DURAN;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;I don't want your love;227;;1988
Singles;DURAN DURAN;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;I don't want your love;246;;1988
Singles;Duteil Yves;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;La langue de chez nous;235;;1986
Singles;Duteil Yves;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Instants de trêve;170;;1986
Singles;Duteil Yves;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;A;1;Prendre un enfant;257;;1977
Singles;Duteil Yves;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;B;1;Vole à tire d'aile, nage à tire d'eau;125;;1976
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;Il est cinq heures, Paris s'éveille;0;;
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Les plays-boys;0;;
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;A;1;Le temps de l'amour;210;;1981
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;B;1;La vie dans ton rétroviseur;179;;1981
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;3;;;0;;;A;1;L'opportuniste;182;;1992
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;3;;;0;;;B;1;Corsica;335;;1992
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;4;;;0;;;A;1;Merde in France;150;;1984
Singles;Dutronc Jacques;;;;;;;;;;;0;;;;;true;;false;4;;;0;;;B;1;Camisole;150;;1984
33 t;DVORAK Anton;;;;;;;;;;;0;;;1;;true;;false;1;;0;0;;0;A;1;Symphonie n° 5  Du nouveau monde;0;;
33 t;DVORAK Anton;;;;;;;;;;;0;;;1;;true;;false;1;;0;0;;0;B;1;Symphonie n° 5  Du nouveau monde;0;;
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;I and I;310;;1983
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Angels flying too close to the ground;285;;1983
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;2;;2;1;;0;A;1;Man gave names to all the animals;265;;1979
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;2;;2;1;;0;B;1;Touble in mind;257;;1979
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;3;;2;1;;0;A;1;Like a rolling stone;360;;
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;3;;2;1;;0;B;1;Gates of Eden;348;;
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;4;;2;1;;0;A;1;Lay lady lay;200;;
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;4;;2;1;;0;B;1;Peggy day;119;;
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;5;;2;1;;0;A;1;Rita May;187;;1976
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;5;;2;1;;0;B;1;Stuck inside of mobile with the Memphis blues again;214;;1976
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;6;;2;1;;0;A;1;Saved;240;;1980
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;6;;2;1;;0;B;1;Are you ready;282;;1980
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;7;;2;1;;0;A;1;A fool such as I;158;;1973
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;7;;2;1;;0;B;1;Lily of the west;217;;1973
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;8;;2;1;;0;A;1;Gotta serve somebody;237;;1979
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;8;;2;1;;0;B;1;Gonna change my way of thinking;327;;1979
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;9;;2;1;;0;A;1;Heart of mine;210;;1981
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;9;;2;1;;0;B;1;Let it be me;270;;1981
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;10;;2;1;;0;A;1;Heart of mine;210;;1981
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;10;;2;1;;0;B;1;The groom's still waiting at the altar;250;;1981
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;11;;2;1;;0;A;1;Changing of the guards;219;;1978
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;11;;2;1;;0;B;1;New pony;268;;1978
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;12;;2;1;;0;A;1;Times they are a-changin';190;;1965
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;12;;2;1;;0;B;1;Honey just allow me one more chance;115;;1965
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;13;;2;1;;0;A;1;Hurricane;225;;1975
Singles;Dylan Bob;;;;;;;;;;;0;;;;;true;;false;13;;2;1;;0;B;1;Hurricane;297;;1975
Singles;EAGLES;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Hotel California;390;;1976
Singles;EAGLES;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;New kid in town;289;;1976
Singles;EAGLES;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;I can't tell you why;270;;1979
Singles;EAGLES;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;The greeks don't want no freaks ;140;;1979
Singles;EAGLES;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;A;1;Please come home for Christmas;177;;1978
Singles;EAGLES;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;B;1;Funky new year;239;;1978
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Boogie wonderland;295;;1979
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Instrumental;296;;1979
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;Thinking of you;234;;1987
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Money tight;274;;1987
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;A;1;Fall in love with me;234;;1982
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;B;1;Lady Sun;219;;1982
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;4;;2;1;;0;A;1;September;217;;1978
Singles;EARTH, WIND AND FIRE;;;;;;;;;;;0;;;1;;true;;false;4;;2;1;;0;B;1;Can't hide love;251;;1978
Singles;EASTON Sheena;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;When he shines;0;;1981
Singles;EASTON Sheena;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Right or wrong;0;;1981
Singles;EDWIN HAWKINS SINGERS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Oh happy day;299;;
Singles;EDWIN HAWKINS SINGERS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Jesus lover of my soul;246;;
Singles;EKSEPTION;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;5th symphony;202;;
Singles;EKSEPTION;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Sabre dance;228;;
4 titres;ELLA and LOUIS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;You won't be satisfied;0;;
4 titres;ELLA and LOUIS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;2;Undecided;0;;
4 titres;ELLA and LOUIS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Too close for comfort;0;;
4 titres;ELLA and LOUIS;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;2;When the saints;0;;
Singles;Enzo enzo;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;A donde voy? ;252;;1992
Singles;Enzo enzo;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Youssou;238;;1990
Singles;Enzo enzo;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;A;1;Les yeux ouverts;203;;1990
Singles;Enzo enzo;;;;;;;;;;;0;;;;;true;;false;2;;;0;;;B;1;Chanson confidentielle;222;;1990
Singles;EQUALS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Baby, come back;151;;1967
Singles;EQUALS (THE);;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Hold me closer;151;;1967
Singles;EQUALS (THE);;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;A;1;I get so excited;150;;
Singles;EQUALS (THE);;;;;;;;;;;0;;;1;;true;;false;2;;2;1;;0;B;1;Giddy-up-a ding dong;162;;
Singles;EQUALS (THE);;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;A;1;Michael and the slipper tree;126;;
Singles;EQUALS (THE);;;;;;;;;;;0;;;1;;true;;false;3;;2;1;;0;B;1;Honey gum;135;;
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;A;1;Party, party;215;;1977
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;1;;2;1;;;B;1;Way ward love;230;;1977
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;2;;2;1;;0;A;1;One way ticket;215;;1979
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;2;;2;1;;0;B;1;Left me in the rain;234;;1979
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;3;;2;1;;0;A;1;I can't stand the rain;187;;1977
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;3;;2;1;;0;B;1;Be yourself;222;;1977
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;4;;2;1;;0;A;1;Leave a light;255;;1978
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;4;;2;1;;0;B;1;Give a little piece of your sweet side;225;;1978
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;5;;2;1;;0;A;1;Party, party;216;;1977
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;5;;2;1;;0;B;1;Wayward love;230;;1977
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;6;;2;1;;0;A;1;We don't need nobody;225;;1982
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;6;;2;1;;0;B;1;In a 1000 years;206;;1982
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;7;;2;1;;0;A;1;Go Johnnie go;212;;1980
Singles;Eruption;;;;;;;;;;;0;;;;;true;;false;7;;2;1;;0;B;1;Call my name;239;;1980
4 titres;ESCUDERO Lény;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;1;Un amour est venu;0;;
4 titres;ESCUDERO Lény;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;A;2;Quoi qu'il arrive;0;;
4 titres;ESCUDERO Lény;;;;;;;;;;;0;;;1;;true;;false;1;;2;1;;0;B;1;Petite mère;0;;
